s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
Time,"temp-1","temp-2","temp-3","temp-4","temp-5","temp-6","temp-7","temp-8","temp-9","temp-10","temp-11","temp-12","temp-13","temp-14","temp-15","vel-1","vel-2","vel-3","vel-4","vel-5","vel-6","vel-7","vel-8","vel-9","vel-10","vel-11","vel-12","vel-13","vel-14","vel-15"
 1.5696732E+003, 2.0215018E+001, 2.0151681E+001, 2.0149600E+001, 2.0511944E+001, 2.2819577E+001, 5.7171807E+001, 7.6663132E+001, 8.8734395E+001, 9.1062473E+001, 9.2115453E+001, 9.6379183E+001, 9.8234672E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.3182236E-001, 7.1504595E-001, 7.8540762E-001, 6.8219200E-001, 5.9893416E-001, 2.1893606E-001, 4.2727151E-001, 7.6972751E-001, 6.5107727E-001, 8.2134175E-001, 1.3232279E+000, 1.5410786E+000, 1.4755496E+000, 6.7241427E-001, 3.9363022E-001
 1.5714889E+003, 2.0240559E+001, 2.0163574E+001, 2.0161928E+001, 2.0504203E+001, 2.2306550E+001, 5.5175794E+001, 7.8159236E+001, 8.8992676E+001, 9.0728943E+001, 9.1941405E+001, 9.6465806E+001, 9.8311348E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.7311916E-001, 6.7060060E-001, 7.5732094E-001, 7.3147240E-001, 6.2772055E-001, 2.5511534E-001, 3.8569151E-001, 7.4384645E-001, 7.0589623E-001, 8.5371390E-001, 1.2400132E+000, 1.5234901E+000, 1.4988288E+000, 5.6328600E-001, 3.9059968E-001
 1.5734006E+003, 2.0215607E+001, 2.0165382E+001, 2.0177215E+001, 2.0349780E+001, 2.1151963E+001, 5.1156113E+001, 7.9128495E+001, 8.9140361E+001, 9.0359324E+001, 9.1449801E+001, 9.6340909E+001, 9.8421655E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.7252798E-001, 6.8555502E-001, 7.1536550E-001, 7.4791135E-001, 6.5789142E-001, 3.0799941E-001, 3.3941999E-001, 6.5272057E-001, 6.4775300E-001, 8.6642139E-001, 1.2078429E+000, 1.4962026E+000, 1.5468271E+000, 4.6236375E-001, 4.1312829E-001
 1.5751799E+003, 2.0188224E+001, 2.0154249E+001, 2.0188666E+001, 2.0258734E+001, 2.0545102E+001, 4.5813634E+001, 7.8949019E+001, 8.8409280E+001, 8.9173284E+001, 9.0910814E+001, 9.6583176E+001, 9.8247856E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6064154E-001, 7.3365799E-001, 6.9102980E-001, 7.1579437E-001, 6.8072092E-001, 3.6316810E-001, 3.0490528E-001, 5.8070232E-001, 6.7342695E-001, 8.8637467E-001, 1.3009149E+000, 1.5853980E+000, 1.6237093E+000, 5.4261628E-001, 4.5165165E-001
 1.5769399E+003, 2.0174364E+001, 2.0147644E+001, 2.0184315E+001, 2.0209898E+001, 2.0404773E+001, 4.0569533E+001, 7.7080117E+001, 8.6799985E+001, 8.7964401E+001, 9.0815221E+001, 9.6429245E+001, 9.7654224E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.2731743E-001, 7.3902931E-001, 6.5253639E-001, 6.6896896E-001, 6.7714130E-001, 4.1252278E-001, 2.7913276E-001, 5.6836633E-001, 7.2588178E-001, 8.3483044E-001, 1.3355684E+000, 1.5810989E+000, 1.6006831E+000, 7.5120237E-001, 5.3435155E-001
 1.5787765E+003, 2.0197443E+001, 2.0153629E+001, 2.0178864E+001, 2.0180914E+001, 2.0369848E+001, 3.6065088E+001, 7.2985192E+001, 8.5468536E+001, 8.8942642E+001, 9.2642387E+001, 9.6116909E+001, 9.7061987E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.8493976E-001, 6.9777310E-001, 6.6757494E-001, 6.4478054E-001, 6.5870307E-001, 4.5146038E-001, 2.4669021E-001, 5.9609806E-001, 6.7950932E-001, 7.6168456E-001, 1.2177413E+000, 1.5445425E+000, 1.5743499E+000, 8.9438910E-001, 5.2340714E-001
 1.5804366E+003, 2.0237531E+001, 2.0158723E+001, 2.0168987E+001, 2.0163316E+001, 2.0310588E+001, 3.3503753E+001, 6.7813637E+001, 8.5928108E+001, 9.0374911E+001, 9.3914168E+001, 9.6323199E+001, 9.6965199E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.7426252E-001, 6.9354449E-001, 7.4837313E-001, 6.5254984E-001, 6.3877857E-001, 4.6565859E-001, 2.0499643E-001, 6.1036722E-001, 6.5151167E-001, 7.4882234E-001, 1.1458151E+000, 1.5294205E+000, 1.5620991E+000, 8.9091635E-001, 4.0570659E-001
 1.5824168E+003, 2.0243587E+001, 2.0154633E+001, 2.0154062E+001, 2.0154094E+001, 2.0289550E+001, 3.2955237E+001, 6.2712484E+001, 8.6492105E+001, 9.0511482E+001, 9.3934610E+001, 9.6484010E+001, 9.7150407E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 5.9666056E-001, 7.6451737E-001, 7.9765698E-001, 6.5316546E-001, 6.2320723E-001, 4.4473403E-001, 1.6876221E-001, 6.1515492E-001, 8.1761241E-001, 8.5621777E-001, 1.1760312E+000, 1.5137686E+000, 1.5938684E+000, 7.9915405E-001, 3.6292471E-001
 1.5841622E+003, 2.0223109E+001, 2.0146194E+001, 2.0139261E+001, 2.0151561E+001, 2.0274310E+001, 3.3780732E+001, 5.9194122E+001, 8.6389274E+001, 9.0294253E+001, 9.4162764E+001, 9.6836216E+001, 9.7401745E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.5958300E-001, 8.1434316E-001, 7.9970232E-001, 6.1882007E-001, 6.2184923E-001, 3.9285575E-001, 1.4280974E-001, 6.4622472E-001, 9.0922685E-001, 9.3987845E-001, 1.1281346E+000, 1.4815178E+000, 1.5757277E+000, 7.5308721E-001, 4.0158939E-001
 1.5858494E+003, 2.0220263E+001, 2.0141962E+001, 2.0129717E+001, 2.0149332E+001, 2.0244420E+001, 3.4758341E+001, 5.7149660E+001, 8.6164309E+001, 8.9896286E+001, 9.3228132E+001, 9.6958900E+001, 9.7433749E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.4715539E-001, 7.8903252E-001, 8.0279402E-001, 6.0263167E-001, 6.3708211E-001, 3.3101418E-001, 1.1993239E-001, 7.2134874E-001, 8.3235863E-001, 8.7127476E-001, 1.0996015E+000, 1.4447770E+000, 1.5057433E+000, 7.2586165E-001, 4.1602931E-001
 1.5877267E+003, 2.0230841E+001, 2.0137859E+001, 2.0123261E+001, 2.0144026E+001, 2.0213621E+001, 3.4286651E+001, 5.4495803E+001, 8.6385175E+001, 8.9404246E+001, 9.1865507E+001, 9.6492155E+001, 9.7478733E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5246239E-001, 7.4541480E-001, 8.3753117E-001, 6.4408911E-001, 6.5126075E-001, 2.8627924E-001, 1.0953920E-001, 7.5390471E-001, 6.8430223E-001, 7.6396162E-001, 1.1860000E+000, 1.4772015E+000, 1.5091628E+000, 6.9409027E-001, 3.9933993E-001
 1.5895785E+003, 2.0191458E+001, 2.0128111E+001, 2.0118886E+001, 2.0136942E+001, 2.0185293E+001, 3.1377615E+001, 5.0275565E+001, 8.6355334E+001, 8.8465720E+001, 9.0662851E+001, 9.6308016E+001, 9.7531729E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.1881790E-001, 7.6137108E-001, 8.5943687E-001, 7.1048445E-001, 6.4286767E-001, 2.9745696E-001, 1.2353812E-001, 6.9890072E-001, 6.3683325E-001, 7.2858485E-001, 1.1987918E+000, 1.4752269E+000, 1.5498346E+000, 6.2542132E-001, 4.1610190E-001
 1.5912246E+003, 2.0161684E+001, 2.0121098E+001, 2.0123182E+001, 2.0132839E+001, 2.0159977E+001, 2.8693478E+001, 4.6115789E+001, 8.6320206E+001, 8.7418999E+001, 9.0373387E+001, 9.6199335E+001, 9.7651722E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6894191E-001, 8.0177296E-001, 8.2449178E-001, 7.4849559E-001, 6.3642035E-001, 3.5455353E-001, 1.3458039E-001, 6.6596491E-001, 7.1301336E-001, 8.0745233E-001, 1.1922854E+000, 1.4954999E+000, 1.5261999E+000, 4.8326993E-001, 4.4366254E-001
 1.5931381E+003, 2.0164537E+001, 2.0121792E+001, 2.0131796E+001, 2.0130369E+001, 2.0148031E+001, 2.6558003E+001, 4.3087499E+001, 8.6808080E+001, 8.8503654E+001, 9.1265542E+001, 9.5525769E+001, 9.7964407E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.2463370E-001, 7.9666431E-001, 7.6265050E-001, 7.5847542E-001, 6.3605090E-001, 4.1078602E-001, 1.4496596E-001, 6.6695723E-001, 7.6902278E-001, 7.9244530E-001, 1.2345806E+000, 1.5378712E+000, 1.4651271E+000, 3.0001867E-001, 4.5766689E-001
 1.5949488E+003, 2.0190702E+001, 2.0127532E+001, 2.0136250E+001, 2.0130915E+001, 2.0145199E+001, 2.5517437E+001, 4.0984802E+001, 8.7854878E+001, 9.1550176E+001, 9.3100763E+001, 9.4798084E+001, 9.8369934E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.7003897E-001, 7.6209835E-001, 7.1349576E-001, 7.4689692E-001, 6.2689113E-001, 4.4170564E-001, 1.8496714E-001, 6.5800665E-001, 7.9207940E-001, 7.8493589E-001, 1.2957342E+000, 1.4899580E+000, 1.4089770E+000, 2.5401914E-001, 4.8789618E-001
 1.5967595E+003, 2.0203599E+001, 2.0134549E+001, 2.0134947E+001, 2.0133177E+001, 2.0147449E+001, 2.4787460E+001, 3.8672848E+001, 8.8971683E+001, 9.2587400E+001, 9.3438844E+001, 9.4703685E+001, 9.8275230E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.9229088E-001, 7.3312270E-001, 6.6366570E-001, 7.1708666E-001, 6.2364342E-001, 4.7619792E-001, 2.4314017E-001, 6.3638590E-001, 7.9466605E-001, 9.3213506E-001, 1.1214086E+000, 1.4104817E+000, 1.3361280E+000, 3.6977449E-001, 5.2816378E-001
 1.5984893E+003, 2.0197587E+001, 2.0141694E+001, 2.0132595E+001, 2.0134881E+001, 2.0146900E+001, 2.3582385E+001, 3.6031924E+001, 8.9251197E+001, 9.2221049E+001, 9.2562256E+001, 9.4258129E+001, 9.8142521E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.8007484E-001, 7.0284484E-001, 6.9429010E-001, 6.8528421E-001, 6.3666273E-001, 4.9808168E-001, 2.8984703E-001, 6.2339355E-001, 7.8850445E-001, 9.4658034E-001, 1.1121654E+000, 1.4683292E+000, 1.2733694E+000, 4.4928737E-001, 5.4013607E-001
 1.6003625E+003, 2.0181070E+001, 2.0148842E+001, 2.0132607E+001, 2.0136549E+001, 2.0145180E+001, 2.2831145E+001, 3.3725534E+001, 8.7882722E+001, 9.0937484E+001, 9.1147039E+001, 9.1752434E+001, 9.7564751E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.0760589E-001, 7.1803781E-001, 8.1605943E-001, 6.6632716E-001, 6.4998949E-001, 4.7215920E-001, 3.1963989E-001, 6.2653760E-001, 7.9300006E-001, 7.8878596E-001, 1.3272785E+000, 1.5494753E+000, 1.2517496E+000, 4.7736864E-001, 5.2953552E-001
 1.6020521E+003, 2.0175909E+001, 2.0157745E+001, 2.0135596E+001, 2.0137817E+001, 2.0145121E+001, 2.2438866E+001, 3.2414021E+001, 8.4196533E+001, 9.0089854E+001, 9.0709832E+001, 9.0294586E+001, 9.6980457E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5816405E-001, 7.8960607E-001, 8.5626939E-001, 6.5558806E-001, 6.2785953E-001, 4.2373617E-001, 3.3211710E-001, 6.5581843E-001, 8.3237356E-001, 7.4787330E-001, 1.3215308E+000, 1.5235148E+000, 1.2102834E+000, 5.2034032E-001, 5.4950127E-001
 1.6040119E+003, 2.0193765E+001, 2.0164012E+001, 2.0138877E+001, 2.0137813E+001, 2.0148423E+001, 2.2279222E+001, 3.2157309E+001, 7.9839814E+001, 8.8926890E+001, 9.1539837E+001, 9.0836934E+001, 9.7446344E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.5515312E-001, 7.9843151E-001, 7.8335573E-001, 6.4786706E-001, 5.7419485E-001, 3.9347230E-001, 3.2612359E-001, 6.8221526E-001, 8.3414554E-001, 8.4236266E-001, 1.2908229E+000, 1.5352408E+000, 1.2067775E+000, 5.7532873E-001, 6.1660753E-001
 1.6057067E+003, 2.0214316E+001, 2.0159728E+001, 2.0138825E+001, 2.0137258E+001, 2.0152997E+001, 2.2469056E+001, 3.3277604E+001, 7.9065923E+001, 8.7548122E+001, 9.1730918E+001, 9.2779204E+001, 9.7953806E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.8950780E-001, 7.2641673E-001, 6.9922358E-001, 6.4840116E-001, 5.3679873E-001, 3.9469420E-001, 3.1023363E-001, 6.6428224E-001, 7.8647329E-001, 9.3092190E-001, 1.4197643E+000, 1.5565139E+000, 1.2196344E+000, 6.3339387E-001, 6.5049831E-001
 1.6074540E+003, 2.0211227E+001, 2.0145940E+001, 2.0135878E+001, 2.0136532E+001, 2.0155145E+001, 2.3422306E+001, 3.6041839E+001, 8.0428054E+001, 8.6914237E+001, 9.0814805E+001, 9.3896067E+001, 9.8220976E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.9220854E-001, 7.1661938E-001, 6.7163548E-001, 6.6316747E-001, 5.4433678E-001, 4.1237341E-001, 3.0332055E-001, 6.3180423E-001, 7.3435306E-001, 9.3381654E-001, 1.4643407E+000, 1.5899562E+000, 1.2554887E+000, 6.6826586E-001, 6.2621176E-001
 1.6092091E+003, 2.0181802E+001, 2.0134344E+001, 2.0132991E+001, 2.0133628E+001, 2.0165732E+001, 2.5783404E+001, 4.0467563E+001, 8.1428542E+001, 8.7173368E+001, 8.9530652E+001, 9.4521469E+001, 9.8397902E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.7401826E-001, 7.2486296E-001, 7.0159037E-001, 6.9180787E-001, 5.8825806E-001, 4.2643034E-001, 3.0944785E-001, 6.1789324E-001, 7.0085226E-001, 9.3082839E-001, 1.3871791E+000, 1.6260456E+000, 1.2859417E+000, 6.3442898E-001, 6.1501850E-001
 1.6110885E+003, 2.0149588E+001, 2.0126586E+001, 2.0131653E+001, 2.0134775E+001, 2.0194116E+001, 2.9567236E+001, 4.4721140E+001, 8.1852680E+001, 8.7734284E+001, 8.9044332E+001, 9.4901539E+001, 9.8488138E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 6.8280550E-001, 7.3475029E-001, 7.4959904E-001, 7.1571247E-001, 6.5205635E-001, 4.3098079E-001, 3.0919122E-001, 6.3020112E-001, 6.8872681E-001, 8.7077167E-001, 1.3801553E+000, 1.6790779E+000, 1.3544203E+000, 5.5849387E-001, 6.7175261E-001
 1.6129679E+003, 2.0141299E+001, 2.0126118E+001, 2.0133553E+001, 2.0156776E+001, 2.0233437E+001, 3.3037727E+001, 4.7208557E+001, 8.2418126E+001, 8.7755454E+001, 8.9784546E+001, 9.5093503E+001, 9.8524491E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.0424420E-001, 7.2971870E-001, 7.6607754E-001, 7.1378161E-001, 6.9826389E-001, 4.2805403E-001, 2.9021814E-001, 6.4309576E-001, 6.8205970E-001, 7.8724472E-001, 1.4128867E+000, 1.6902038E+000, 1.4758052E+000, 6.0937268E-001, 7.0713155E-001
 1.6147317E+003, 2.0149517E+001, 2.0132519E+001, 2.0136669E+001, 2.0183684E+001, 2.0287959E+001, 3.4363077E+001, 4.8341657E+001, 8.3494094E+001, 8.7643411E+001, 9.0268428E+001, 9.4979729E+001, 9.8309323E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.5745549E-001, 7.2302716E-001, 7.3785596E-001, 6.9601969E-001, 7.0842552E-001, 4.2343539E-001, 2.6407343E-001, 6.3277199E-001, 6.5829680E-001, 7.3236394E-001, 1.3006481E+000, 1.6893994E+000, 1.5659886E+000, 9.0660326E-001, 5.6843582E-001
 1.6165036E+003, 2.0164575E+001, 2.0139721E+001, 2.0141959E+001, 2.0188198E+001, 2.0443475E+001, 3.4267663E+001, 4.8868064E+001, 8.4713515E+001, 8.7585618E+001, 8.9812859E+001, 9.4797207E+001, 9.8205584E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.5255602E-001, 7.4980560E-001, 7.2334939E-001, 6.7996199E-001, 6.9404865E-001, 4.2211078E-001, 2.4485047E-001, 6.2816033E-001, 6.4545138E-001, 7.1018048E-001, 1.2506197E+000, 1.6279345E+000, 1.5522541E+000, 1.0945473E+000, 4.4317560E-001
 1.6182623E+003, 2.0203784E+001, 2.0146484E+001, 2.0146848E+001, 2.0178894E+001, 2.0546559E+001, 3.3453662E+001, 4.9169093E+001, 8.5656693E+001, 8.7669900E+001, 8.9418744E+001, 9.5065093E+001, 9.8323658E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.9237167E-001, 7.8243962E-001, 7.6555310E-001, 6.6832488E-001, 6.6759525E-001, 4.2125260E-001, 2.3486270E-001, 6.5147041E-001, 6.5481306E-001, 7.4324293E-001, 1.2186020E+000, 1.5375131E+000, 1.5138480E+000, 1.0103046E+000, 4.1382574E-001
 1.6201583E+003, 2.0258713E+001, 2.0152934E+001, 2.0140642E+001, 2.0167212E+001, 2.0543948E+001, 3.2731565E+001, 5.0088839E+001, 8.6254391E+001, 8.7763342E+001, 8.9314785E+001, 9.5567736E+001, 9.8353853E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.1785953E-001, 8.2836460E-001, 8.0195435E-001, 6.6521246E-001, 6.5140081E-001, 4.2399967E-001, 2.2814452E-001, 6.8523397E-001, 6.7003875E-001, 7.7153973E-001, 1.1302854E+000, 1.4789486E+000, 1.5097648E+000, 8.8613625E-001, 4.4351848E-001
 1.6218436E+003, 2.0284165E+001, 2.0154434E+001, 2.0135411E+001, 2.0157739E+001, 2.0610341E+001, 3.2512765E+001, 5.1799578E+001, 8.6514920E+001, 8.7827782E+001, 8.9602231E+001, 9.5794267E+001, 9.8340233E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.8947465E-001, 8.4256852E-001, 7.8424485E-001, 6.6914040E-001, 6.6151539E-001, 4.3890778E-001, 2.1340787E-001, 7.2549631E-001, 7.1171457E-001, 8.6392152E-001, 1.1124670E+000, 1.4407818E+000, 1.5072358E+000, 8.9935508E-001, 4.6291854E-001
 1.6237396E+003, 2.0270019E+001, 2.0147763E+001, 2.0137159E+001, 2.0155559E+001, 2.0729383E+001, 3.2613074E+001, 5.3903996E+001, 8.6330426E+001, 8.7846320E+001, 8.9566699E+001, 9.5792141E+001, 9.8187554E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.6915575E-001, 7.7189421E-001, 7.3110714E-001, 6.6768484E-001, 6.8809307E-001, 4.6751049E-001, 1.7897029E-001, 7.4442232E-001, 7.9670003E-001, 9.7635395E-001, 1.1438164E+000, 1.4369828E+000, 1.5642314E+000, 9.7073272E-001, 4.5150110E-001
 1.6255513E+003, 2.0230758E+001, 2.0143326E+001, 2.0137658E+001, 2.0156225E+001, 2.0819450E+001, 3.2807464E+001, 5.5458232E+001, 8.5944152E+001, 8.7683925E+001, 8.9280668E+001, 9.5419276E+001, 9.7783725E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.1644065E-001, 7.0657018E-001, 7.2220184E-001, 6.6469358E-001, 7.1304496E-001, 4.9995015E-001, 1.2614673E-001, 7.0152674E-001, 8.5360679E-001, 9.4834056E-001, 1.1420846E+000, 1.4961112E+000, 1.6316663E+000, 9.0343473E-001, 4.2978584E-001
 1.6273723E+003, 2.0202746E+001, 2.0142039E+001, 2.0137521E+001, 2.0159585E+001, 2.0855599E+001, 3.2424620E+001, 5.5588831E+001, 8.5533609E+001, 8.7398484E+001, 8.9469393E+001, 9.4487529E+001, 9.7764096E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5570105E-001, 7.1669497E-001, 7.4090291E-001, 6.5974143E-001, 7.2208862E-001, 5.2230134E-001, 9.8417786E-002, 6.5869152E-001, 8.7215534E-001, 8.4018756E-001, 1.1312237E+000, 1.5407074E+000, 1.6498025E+000, 7.7557141E-001, 3.8548782E-001
 1.6291334E+003, 2.0209791E+001, 2.0148136E+001, 2.0139193E+001, 2.0172749E+001, 2.0826514E+001, 3.1658117E+001, 5.5150094E+001, 8.5154454E+001, 8.7185286E+001, 8.9989663E+001, 9.4113217E+001, 9.8022506E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6429592E-001, 7.5932367E-001, 7.5251868E-001, 6.4060790E-001, 7.1478727E-001, 5.3364206E-001, 1.2331763E-001, 6.4663559E-001, 8.8006990E-001, 8.4556112E-001, 1.1995117E+000, 1.5064950E+000, 1.6447993E+000, 7.3301298E-001, 3.4930363E-001
 1.6308944E+003, 2.0234134E+001, 2.0158968E+001, 2.0141881E+001, 2.0198082E+001, 2.0746843E+001, 3.0887775E+001, 5.5312294E+001, 8.5151892E+001, 8.7148461E+001, 9.0248359E+001, 9.4307122E+001, 9.8417629E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.2293860E-001, 8.0094845E-001, 7.4230272E-001, 6.3088008E-001, 7.0085079E-001, 5.3302771E-001, 1.5350042E-001, 6.6529580E-001, 7.5608611E-001, 8.4768696E-001, 1.2525135E+000, 1.5280344E+000, 1.6582308E+000, 6.9823106E-001, 3.7055373E-001
 1.6326995E+003, 2.0254933E+001, 2.0162005E+001, 2.0142663E+001, 2.0208454E+001, 2.0680771E+001, 3.0272304E+001, 5.5842377E+001, 8.5309987E+001, 8.7235904E+001, 9.0872592E+001, 9.3688137E+001, 9.8507074E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.7584766E-001, 8.1397658E-001, 7.3558572E-001, 6.4487264E-001, 6.8510755E-001, 5.1790566E-001, 1.6964401E-001, 6.6475019E-001, 6.3674179E-001, 8.3883276E-001, 1.2625533E+000, 1.5470242E+000, 1.6105496E+000, 6.8239050E-001, 3.9301055E-001
 1.6344997E+003, 2.0268228E+001, 2.0154165E+001, 2.0141316E+001, 2.0209331E+001, 2.0603591E+001, 2.9569024E+001, 5.5361992E+001, 8.5010578E+001, 8.7917153E+001, 9.1577575E+001, 9.3994282E+001, 9.8763084E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.6243888E-001, 7.8763821E-001, 7.5922911E-001, 6.5571007E-001, 6.7484460E-001, 4.9028826E-001, 1.8351264E-001, 6.6664306E-001, 8.1661793E-001, 8.3908495E-001, 1.3309596E+000, 1.5711172E+000, 1.5388945E+000, 7.2406754E-001, 3.3054130E-001
 1.6363252E+003, 2.0258869E+001, 2.0149239E+001, 2.0139322E+001, 2.0209903E+001, 2.0497879E+001, 2.9189850E+001, 5.3966853E+001, 8.3861755E+001, 8.8333243E+001, 9.1714172E+001, 9.5408862E+001, 9.8978345E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.0100983E-001, 7.4463370E-001, 7.7624598E-001, 6.5945657E-001, 6.9549832E-001, 4.5615504E-001, 1.9317061E-001, 7.6438882E-001, 8.6463719E-001, 8.4842405E-001, 1.3820355E+000, 1.5230969E+000, 1.4499198E+000, 6.8649787E-001, 2.7167150E-001
 1.6381887E+003, 2.0243651E+001, 2.0147217E+001, 2.0137552E+001, 2.0199289E+001, 2.0356735E+001, 2.9017994E+001, 5.1693242E+001, 8.3764292E+001, 8.8260312E+001, 9.0712116E+001, 9.6544807E+001, 9.8849242E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6109172E-001, 7.2003625E-001, 7.8459340E-001, 6.7988914E-001, 7.4562211E-001, 4.2249737E-001, 2.0000706E-001, 8.1093028E-001, 8.5670834E-001, 9.1676327E-001, 1.3185735E+000, 1.4872110E+000, 1.3853902E+000, 8.1287940E-001, 2.5610307E-001
 1.6398674E+003, 2.0220317E+001, 2.0146113E+001, 2.0135941E+001, 2.0169315E+001, 2.0238569E+001, 2.8552321E+001, 4.8495964E+001, 8.4670040E+001, 8.8738946E+001, 9.0896512E+001, 9.6877603E+001, 9.8823398E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6367827E-001, 7.2415707E-001, 8.0239525E-001, 7.2214408E-001, 7.7029562E-001, 4.0335332E-001, 1.9975167E-001, 7.3936455E-001, 7.4083636E-001, 9.0323662E-001, 1.2954907E+000, 1.5655215E+000, 1.3876560E+000, 1.0009619E+000, 2.8480686E-001
 1.6417768E+003, 2.0208698E+001, 2.0146448E+001, 2.0135419E+001, 2.0150880E+001, 2.0179138E+001, 2.7958175E+001, 4.4023588E+001, 8.5109290E+001, 8.9011199E+001, 9.2102084E+001, 9.6588689E+001, 9.8988391E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.5648136E-001, 7.5689821E-001, 8.0395001E-001, 7.8054643E-001, 7.3634115E-001, 4.0262939E-001, 1.9405044E-001, 7.4665469E-001, 6.2524603E-001, 8.3054343E-001, 1.3475866E+000, 1.5670454E+000, 1.3728301E+000, 8.7992767E-001, 2.9471748E-001
 1.6436233E+003, 2.0212964E+001, 2.0145338E+001, 2.0137783E+001, 2.0141117E+001, 2.0183782E+001, 2.8055635E+001, 4.0087791E+001, 8.4007196E+001, 8.9035142E+001, 9.3753117E+001, 9.5920019E+001, 9.8652884E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.4773124E-001, 8.0073588E-001, 7.5596917E-001, 8.0360440E-001, 6.6932279E-001, 4.1479720E-001, 2.1109253E-001, 7.5726165E-001, 5.9741276E-001, 8.0907544E-001, 1.2866644E+000, 1.5643353E+000, 1.4235096E+000, 6.9699373E-001, 2.5555881E-001
 1.6452390E+003, 2.0232539E+001, 2.0141499E+001, 2.0138422E+001, 2.0141832E+001, 2.0271326E+001, 2.9130368E+001, 3.8506332E+001, 8.2017522E+001, 8.8875565E+001, 9.4000471E+001, 9.5433214E+001, 9.7687075E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.7525128E-001, 7.8448184E-001, 7.0969140E-001, 7.4520726E-001, 6.4905332E-001, 4.3441579E-001, 2.5813830E-001, 7.4494792E-001, 6.3362441E-001, 8.9599795E-001, 1.1902887E+000, 1.5586711E+000, 1.5011535E+000, 5.4767549E-001, 1.7033207E-001
 1.6470855E+003, 2.0244768E+001, 2.0138599E+001, 2.0137656E+001, 2.0146585E+001, 2.0593959E+001, 3.0540037E+001, 3.8728139E+001, 8.1984315E+001, 8.7723066E+001, 9.3037930E+001, 9.5725431E+001, 9.7060524E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.6069438E-001, 7.2864868E-001, 7.2659155E-001, 6.7719408E-001, 6.6063988E-001, 4.5461853E-001, 3.1244461E-001, 8.0241760E-001, 6.9659807E-001, 9.3480966E-001, 1.2547684E+000, 1.5646001E+000, 1.5176187E+000, 4.5913864E-001, 1.2514329E-001
