s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s,m/s
Time,"temp-1","temp-2","temp-3","temp-4","temp-5","temp-6","temp-7","temp-8","temp-9","temp-10","temp-11","temp-12","temp-13","temp-14","temp-15","vel-1","vel-2","vel-3","vel-4","vel-5","vel-6","vel-7","vel-8","vel-9","vel-10","vel-11","vel-12","vel-13","vel-14","vel-15"
 1.4475952E+003, 2.0392179E+001, 2.0267539E+001, 2.0267539E+001, 2.0349469E+001, 2.4449992E+001, 3.8760753E+001, 3.8760753E+001, 5.8239505E+001, 9.3062662E+001, 9.3062662E+001, 9.5848428E+001, 9.7478887E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.2752339E-001, 8.1252576E-001, 8.1252576E-001, 7.1850583E-001, 6.5031329E-001, 3.1725237E-001, 3.1725237E-001, 3.2274882E-001, 1.1832807E+000, 1.1832807E+000, 1.4333458E+000, 1.5374499E+000, 1.5374499E+000, 1.5374499E+000, 7.0554622E-001
 1.4490939E+003, 2.0379899E+001, 2.0274400E+001, 2.0274400E+001, 2.0327241E+001, 2.4098042E+001, 4.0826432E+001, 4.0826432E+001, 6.6465958E+001, 9.4153087E+001, 9.4153087E+001, 9.5909772E+001, 9.7515530E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.0699130E-001, 8.1861958E-001, 8.1861958E-001, 7.0678200E-001, 6.8956970E-001, 3.6549909E-001, 3.6549909E-001, 3.8149473E-001, 1.1820590E+000, 1.1820590E+000, 1.4541769E+000, 1.5581098E+000, 1.5581098E+000, 1.5581098E+000, 7.1041859E-001
 1.4510920E+003, 2.0379210E+001, 2.0278964E+001, 2.0278964E+001, 2.0311745E+001, 2.4119158E+001, 4.5195246E+001, 4.5195246E+001, 7.7359824E+001, 9.4919575E+001, 9.4919575E+001, 9.6090161E+001, 9.7497070E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.2058504E-001, 8.1435310E-001, 8.1435310E-001, 7.0764297E-001, 7.3866369E-001, 3.8830817E-001, 3.8830817E-001, 4.6336015E-001, 1.1835228E+000, 1.1835228E+000, 1.4552359E+000, 1.5588464E+000, 1.5588464E+000, 1.5588464E+000, 6.6362968E-001
 1.4530902E+003, 2.0387605E+001, 2.0277051E+001, 2.0277051E+001, 2.0300295E+001, 2.4902665E+001, 5.1874605E+001, 5.1874605E+001, 8.5639686E+001, 9.5226274E+001, 9.5226274E+001, 9.6365499E+001, 9.7406358E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.4612462E-001, 7.9992665E-001, 7.9992665E-001, 7.2378966E-001, 7.9166378E-001, 3.7502757E-001, 3.7502757E-001, 5.4902071E-001, 1.1674969E+000, 1.1674969E+000, 1.4365357E+000, 1.5502540E+000, 1.5502540E+000, 1.5502540E+000, 5.9743832E-001
 1.4545889E+003, 2.0398060E+001, 2.0274413E+001, 2.0274413E+001, 2.0295156E+001, 2.5816125E+001, 5.7434500E+001, 5.7434500E+001, 8.8289445E+001, 9.5199225E+001, 9.5199225E+001, 9.6598281E+001, 9.7279620E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.6489093E-001, 7.9732213E-001, 7.9732213E-001, 7.4802447E-001, 8.2525266E-001, 3.4506636E-001, 3.4506636E-001, 6.0729479E-001, 1.1352946E+000, 1.1352946E+000, 1.4124342E+000, 1.5378069E+000, 1.5378069E+000, 1.5378069E+000, 5.7402424E-001
 1.4565870E+003, 2.0403688E+001, 2.0270532E+001, 2.0270532E+001, 2.0294657E+001, 2.6451746E+001, 6.2417087E+001, 6.2417087E+001, 8.9218825E+001, 9.4911042E+001, 9.4911042E+001, 9.6616040E+001, 9.7065393E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.7093347E-001, 8.1864445E-001, 8.1864445E-001, 7.7663604E-001, 8.3832555E-001, 3.2517941E-001, 3.2517941E-001, 6.5423930E-001, 1.1011530E+000, 1.1011530E+000, 1.3987725E+000, 1.5242736E+000, 1.5242736E+000, 1.5242736E+000, 6.1466163E-001
 1.4580857E+003, 2.0404027E+001, 2.0265346E+001, 2.0265346E+001, 2.0306430E+001, 2.7110776E+001, 6.7397192E+001, 6.7397192E+001, 8.9415817E+001, 9.4522369E+001, 9.4522369E+001, 9.6409708E+001, 9.6817442E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.6035453E-001, 8.5454364E-001, 8.5454364E-001, 8.0338805E-001, 8.3089516E-001, 3.2820150E-001, 3.2820150E-001, 7.0216272E-001, 1.0924144E+000, 1.0924144E+000, 1.4111084E+000, 1.5163587E+000, 1.5163587E+000, 1.5163587E+000, 6.8089803E-001
 1.4600839E+003, 2.0400371E+001, 2.0258865E+001, 2.0258865E+001, 2.0339519E+001, 2.8578304E+001, 7.1652890E+001, 7.1652890E+001, 8.9245122E+001, 9.4216267E+001, 9.4216267E+001, 9.6258028E+001, 9.6729799E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.2965398E-001, 8.7992694E-001, 8.7992694E-001, 8.1668828E-001, 8.0432046E-001, 3.5143284E-001, 3.5143284E-001, 7.7065316E-001, 1.1290416E+000, 1.1290416E+000, 1.4517759E+000, 1.5128843E+000, 1.5128843E+000, 1.5128843E+000, 7.7947971E-001
 1.4620820E+003, 2.0393536E+001, 2.0247551E+001, 2.0247551E+001, 2.0408238E+001, 3.0786408E+001, 7.4386134E+001, 7.4386134E+001, 8.9020124E+001, 9.4059313E+001, 9.4059313E+001, 9.6109390E+001, 9.6802892E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.8928290E-001, 8.7599496E-001, 8.7599496E-001, 8.0644820E-001, 7.6242073E-001, 3.8539568E-001, 3.8539568E-001, 8.9009730E-001, 1.1896124E+000, 1.1896124E+000, 1.4941634E+000, 1.5114521E+000, 1.5114521E+000, 1.5114521E+000, 8.6810193E-001
 1.4635807E+003, 2.0387026E+001, 2.0241195E+001, 2.0241195E+001, 2.0499095E+001, 3.2940685E+001, 7.5471558E+001, 7.5471558E+001, 8.8733791E+001, 9.3903352E+001, 9.3903352E+001, 9.6174148E+001, 9.6995509E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.7880993E-001, 8.4781311E-001, 8.4781311E-001, 7.7655628E-001, 7.2526531E-001, 4.0945759E-001, 4.0945759E-001, 1.0248999E+000, 1.2130568E+000, 1.2130568E+000, 1.4960942E+000, 1.5017526E+000, 1.5017526E+000, 1.5017526E+000, 9.1450631E-001
 1.4655788E+003, 2.0376483E+001, 2.0239089E+001, 2.0239089E+001, 2.0617687E+001, 3.4992858E+001, 7.5493610E+001, 7.5493610E+001, 8.7640239E+001, 9.3905717E+001, 9.3905717E+001, 9.6461446E+001, 9.7370789E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.0937244E-001, 8.1279115E-001, 8.1279115E-001, 7.3696603E-001, 6.9447935E-001, 4.1727820E-001, 4.1727820E-001, 1.1673210E+000, 1.1926136E+000, 1.1926136E+000, 1.4612292E+000, 1.4673232E+000, 1.4673232E+000, 1.4673232E+000, 9.2554248E-001
 1.4670775E+003, 2.0362561E+001, 2.0236793E+001, 2.0236793E+001, 2.0746543E+001, 3.6058795E+001, 7.4933040E+001, 7.4933040E+001, 8.6984986E+001, 9.4356712E+001, 9.4356712E+001, 9.6851905E+001, 9.7861754E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.6156375E-001, 7.8916857E-001, 7.8916857E-001, 7.0283345E-001, 6.7117625E-001, 4.0927475E-001, 4.0927475E-001, 1.2984142E+000, 1.1499178E+000, 1.1499178E+000, 1.4032049E+000, 1.4218784E+000, 1.4218784E+000, 1.4218784E+000, 9.2614424E-001
 1.4690757E+003, 2.0350060E+001, 2.0240882E+001, 2.0240882E+001, 2.0874950E+001, 3.5724926E+001, 7.3831915E+001, 7.3831915E+001, 8.7623280E+001, 9.4825430E+001, 9.4825430E+001, 9.7301808E+001, 9.8124739E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.0852533E-001, 7.9002965E-001, 7.9002965E-001, 6.8548565E-001, 6.5735165E-001, 3.9808450E-001, 3.9808450E-001, 1.4026471E+000, 1.1073183E+000, 1.1073183E+000, 1.3284468E+000, 1.3790794E+000, 1.3790794E+000, 1.3790794E+000, 9.1623515E-001
 1.4706242E+003, 2.0342685E+001, 2.0249118E+001, 2.0249118E+001, 2.1000422E+001, 3.4155843E+001, 7.1327297E+001, 7.1327297E+001, 8.8633747E+001, 9.5166910E+001, 9.5166910E+001, 9.7693163E+001, 9.8244878E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.3351026E-001, 8.1065556E-001, 8.1065556E-001, 6.8060686E-001, 6.5337331E-001, 4.1412803E-001, 4.1412803E-001, 1.4710538E+000, 1.0757450E+000, 1.0757450E+000, 1.2362866E+000, 1.3447164E+000, 1.3447164E+000, 1.3447164E+000, 8.8458905E-001
 1.4728222E+003, 2.0340598E+001, 2.0265308E+001, 2.0265308E+001, 2.1131210E+001, 3.1634726E+001, 6.6640986E+001, 6.6640986E+001, 8.9869506E+001, 9.5275029E+001, 9.5275029E+001, 9.7810067E+001, 9.8417098E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.2789840E-001, 8.3769182E-001, 8.3769182E-001, 6.8033953E-001, 6.6002232E-001, 4.9104607E-001, 4.9104607E-001, 1.4682550E+000, 1.0347928E+000, 1.0347928E+000, 1.1314108E+000, 1.3327464E+000, 1.3327464E+000, 1.3327464E+000, 8.2308292E-001
 1.4745806E+003, 2.0341014E+001, 2.0290922E+001, 2.0290922E+001, 2.1349774E+001, 3.0100632E+001, 6.2647950E+001, 6.2647950E+001, 9.0792169E+001, 9.4960833E+001, 9.4960833E+001, 9.7752289E+001, 9.8654172E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.0106340E-001, 8.5376641E-001, 8.5376641E-001, 6.8724800E-001, 6.7619578E-001, 5.9834993E-001, 5.9834993E-001, 1.3730419E+000, 9.6891376E-001, 9.6891376E-001, 1.0608813E+000, 1.3531241E+000, 1.3531241E+000, 1.3531241E+000, 7.3826322E-001
 1.4763940E+003, 2.0344781E+001, 2.0322641E+001, 2.0322641E+001, 2.1570118E+001, 2.9892622E+001, 6.2424462E+001, 6.2424462E+001, 9.1725821E+001, 9.4217651E+001, 9.4217651E+001, 9.7730316E+001, 9.8608961E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.7218162E-001, 8.5355806E-001, 8.5355806E-001, 7.0566903E-001, 6.9798340E-001, 6.5559605E-001, 6.5559605E-001, 1.2473097E+000, 9.1488762E-001, 9.1488762E-001, 1.0561087E+000, 1.3810286E+000, 1.3810286E+000, 1.3810286E+000, 6.8008524E-001
 1.4783887E+003, 2.0347742E+001, 2.0361711E+001, 2.0361711E+001, 2.1769842E+001, 3.0338173E+001, 6.3920627E+001, 6.3920627E+001, 9.2203683E+001, 9.3896010E+001, 9.3896010E+001, 9.7502026E+001, 9.8136814E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.5469048E-001, 8.6561552E-001, 8.6561552E-001, 7.3791613E-001, 7.2819908E-001, 6.3547521E-001, 6.3547521E-001, 1.1399516E+000, 8.7868113E-001, 8.7868113E-001, 1.0937032E+000, 1.3938707E+000, 1.3938707E+000, 1.3938707E+000, 6.3662197E-001
 1.4796446E+003, 2.0349480E+001, 2.0392926E+001, 2.0392926E+001, 2.1877321E+001, 3.0573822E+001, 6.4023256E+001, 6.4023256E+001, 9.2569665E+001, 9.4092242E+001, 9.4092242E+001, 9.7144515E+001, 9.7586623E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.5737927E-001, 8.9615922E-001, 8.9615922E-001, 7.7164413E-001, 7.5716417E-001, 5.6083150E-001, 5.6083150E-001, 1.0963601E+000, 8.5532578E-001, 8.5532578E-001, 1.1388601E+000, 1.4018828E+000, 1.4018828E+000, 1.4018828E+000, 6.1325442E-001
 1.4818885E+003, 2.0354530E+001, 2.0402606E+001, 2.0402606E+001, 2.1883048E+001, 3.0332508E+001, 6.2353565E+001, 6.2353565E+001, 9.3002363E+001, 9.4613783E+001, 9.4613783E+001, 9.6922338E+001, 9.7221014E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.7908303E-001, 9.3700787E-001, 9.3700787E-001, 8.1502817E-001, 7.8607933E-001, 4.5387286E-001, 4.5387286E-001, 1.0921705E+000, 8.7577118E-001, 8.7577118E-001, 1.1950495E+000, 1.4216257E+000, 1.4216257E+000, 1.4216257E+000, 6.0099186E-001
 1.4834811E+003, 2.0361800E+001, 2.0391232E+001, 2.0391232E+001, 2.1765617E+001, 2.9718472E+001, 5.9127546E+001, 5.9127546E+001, 9.3162638E+001, 9.5673223E+001, 9.5673223E+001, 9.7196086E+001, 9.7189104E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.1278428E-001, 9.7451317E-001, 9.7451317E-001, 8.6490145E-001, 8.0734104E-001, 3.5418774E-001, 3.5418774E-001, 1.0869751E+000, 1.0095066E+000, 1.0095066E+000, 1.2574595E+000, 1.4550874E+000, 1.4550874E+000, 1.4550874E+000, 6.0043319E-001
 1.4850737E+003, 2.0364802E+001, 2.0375439E+001, 2.0375439E+001, 2.1595611E+001, 2.8964629E+001, 5.4645081E+001, 5.4645081E+001, 9.2598870E+001, 9.6806958E+001, 9.6806958E+001, 9.7797323E+001, 9.7419812E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.4057247E-001, 9.9895843E-001, 9.9895843E-001, 8.9643565E-001, 8.1077348E-001, 3.3587401E-001, 3.3587401E-001, 1.0443056E+000, 1.1965200E+000, 1.1965200E+000, 1.2980805E+000, 1.4860384E+000, 1.4860384E+000, 1.4860384E+000, 6.0631923E-001
 1.4871972E+003, 2.0363946E+001, 2.0363601E+001, 2.0363601E+001, 2.1391896E+001, 2.7905525E+001, 4.7071258E+001, 4.7071258E+001, 9.0415273E+001, 9.7163649E+001, 9.7163649E+001, 9.8225300E+001, 9.7676648E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.6530057E-001, 1.0120828E+000, 1.0120828E+000, 9.0855424E-001, 7.9981002E-001, 4.2803604E-001, 4.2803604E-001, 9.3408790E-001, 1.3738442E+000, 1.3738442E+000, 1.3812962E+000, 1.4939828E+000, 1.4939828E+000, 1.4939828E+000, 6.0077592E-001
 1.4887899E+003, 2.0361642E+001, 2.0366228E+001, 2.0366228E+001, 2.1219952E+001, 2.6657235E+001, 3.8869093E+001, 3.8869093E+001, 8.3253059E+001, 9.7053412E+001, 9.7053412E+001, 9.8309428E+001, 9.7855378E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.7899164E-001, 9.9268867E-001, 9.9268867E-001, 8.9597822E-001, 7.8287501E-001, 5.7921950E-001, 5.7921950E-001, 7.9011193E-001, 1.4422366E+000, 1.4422366E+000, 1.5215893E+000, 1.4803030E+000, 1.4803030E+000, 1.4803030E+000, 5.6674751E-001
 1.4909134E+003, 2.0359120E+001, 2.0358272E+001, 2.0358272E+001, 2.1072218E+001, 2.5484573E+001, 3.4277932E+001, 3.4277932E+001, 7.1754373E+001, 9.6795020E+001, 9.6795020E+001, 9.7947751E+001, 9.7973322E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.7552448E-001, 9.3907893E-001, 9.3907893E-001, 8.7174026E-001, 7.7797076E-001, 6.9788051E-001, 6.9788051E-001, 6.6770821E-001, 1.4323204E+000, 1.4323204E+000, 1.5418056E+000, 1.4705537E+000, 1.4705537E+000, 1.4705537E+000, 5.0081191E-001
 1.4923966E+003, 2.0356555E+001, 2.0337552E+001, 2.0337552E+001, 2.0939267E+001, 2.4755882E+001, 3.2233566E+001, 3.2233566E+001, 6.0912820E+001, 9.5013356E+001, 9.5013356E+001, 9.7471965E+001, 9.8075686E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.5338865E-001, 8.7703119E-001, 8.7703119E-001, 8.5643410E-001, 7.9069594E-001, 7.3178033E-001, 7.3178033E-001, 6.0024221E-001, 1.4089334E+000, 1.4089334E+000, 1.3639014E+000, 1.4595033E+000, 1.4595033E+000, 1.4595033E+000, 4.3820372E-001
 1.4943013E+003, 2.0356298E+001, 2.0318774E+001, 2.0318774E+001, 2.0881236E+001, 2.4421516E+001, 3.1315905E+001, 3.1315905E+001, 5.2062623E+001, 9.1944995E+001, 9.1944995E+001, 9.7187298E+001, 9.8052480E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.1796690E-001, 8.2607678E-001, 8.2607678E-001, 8.5439275E-001, 8.0296542E-001, 6.8373381E-001, 6.8373381E-001, 5.8607707E-001, 1.3803127E+000, 1.3803127E+000, 1.1593357E+000, 1.4536775E+000, 1.4536775E+000, 1.4536775E+000, 4.1602021E-001
 1.4962060E+003, 2.0357187E+001, 2.0297437E+001, 2.0297437E+001, 2.0863146E+001, 2.4239605E+001, 3.0779272E+001, 3.0779272E+001, 4.5725053E+001, 8.9109859E+001, 8.9109859E+001, 9.7295472E+001, 9.7993959E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.7644829E-001, 7.9187739E-001, 7.9187739E-001, 8.4703344E-001, 7.7874122E-001, 5.9178791E-001, 5.9178791E-001, 5.6928948E-001, 1.2897637E+000, 1.2897637E+000, 1.1521590E+000, 1.5251969E+000, 1.5251969E+000, 1.5251969E+000, 4.5748598E-001
 1.4976345E+003, 2.0355881E+001, 2.0277928E+001, 2.0277928E+001, 2.0864416E+001, 2.4399896E+001, 3.0875523E+001, 3.0875523E+001, 4.6048224E+001, 8.8089458E+001, 8.8089458E+001, 9.7398170E+001, 9.7979830E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.4373154E-001, 7.8259358E-001, 7.8259358E-001, 8.2157748E-001, 7.0693742E-001, 5.0390503E-001, 5.0390503E-001, 5.0402317E-001, 1.1736904E+000, 1.1736904E+000, 1.2881179E+000, 1.6486620E+000, 1.6486620E+000, 1.6486620E+000, 5.6300822E-001
 1.4997561E+003, 2.0353736E+001, 2.0259834E+001, 2.0259834E+001, 2.0870940E+001, 2.4900875E+001, 3.2421533E+001, 3.2421533E+001, 5.2694323E+001, 8.8888494E+001, 8.8888494E+001, 9.7458246E+001, 9.7989311E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.1265775E-001, 7.8238248E-001, 7.8238248E-001, 7.8600045E-001, 6.2215361E-001, 4.0827920E-001, 4.0827920E-001, 4.2868462E-001, 1.0810431E+000, 1.0810431E+000, 1.3988510E+000, 1.7498455E+000, 1.7498455E+000, 1.7498455E+000, 7.0723688E-001
 1.5014533E+003, 2.0351768E+001, 2.0242744E+001, 2.0242744E+001, 2.0816668E+001, 2.5796254E+001, 3.7023922E+001, 3.7023922E+001, 6.8334490E+001, 9.1330006E+001, 9.1330006E+001, 9.7533593E+001, 9.7936830E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.7728937E-001, 7.7903383E-001, 7.7903383E-001, 7.8267950E-001, 5.9217394E-001, 3.3052159E-001, 3.3052159E-001, 4.8146996E-001, 9.5879834E-001, 9.5879834E-001, 1.4189732E+000, 1.7576443E+000, 1.7576443E+000, 1.7576443E+000, 8.4325948E-001
 1.5031505E+003, 2.0353531E+001, 2.0239021E+001, 2.0239021E+001, 2.0801012E+001, 2.6650217E+001, 4.6686153E+001, 4.6686153E+001, 8.4953238E+001, 9.3772571E+001, 9.3772571E+001, 9.7576677E+001, 9.7685820E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.4675357E-001, 7.7299773E-001, 7.7299773E-001, 8.3994501E-001, 6.1601151E-001, 3.4010232E-001, 3.4010232E-001, 6.3854324E-001, 8.6826592E-001, 8.6826592E-001, 1.3707610E+000, 1.6740772E+000, 1.6740772E+000, 1.6740772E+000, 9.1199721E-001
 1.5049326E+003, 2.0361110E+001, 2.0243180E+001, 2.0243180E+001, 2.0867144E+001, 2.8036127E+001, 6.4828593E+001, 6.4828593E+001, 9.2385582E+001, 9.5262654E+001, 9.5262654E+001, 9.7491288E+001, 9.7362842E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.2571990E-001, 7.7141251E-001, 7.7141251E-001, 9.2490585E-001, 6.4958459E-001, 4.4291748E-001, 4.4291748E-001, 8.3481036E-001, 9.3282270E-001, 9.3282270E-001, 1.3301297E+000, 1.6780506E+000, 1.6780506E+000, 1.6780506E+000, 9.3552661E-001
 1.5067996E+003, 2.0371436E+001, 2.0249809E+001, 2.0249809E+001, 2.0936787E+001, 3.0695876E+001, 8.0745667E+001, 8.0745667E+001, 9.3596189E+001, 9.6091981E+001, 9.6091981E+001, 9.7094902E+001, 9.7085997E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.2400425E-001, 7.7479704E-001, 7.7479704E-001, 9.7580051E-001, 6.8184415E-001, 5.8626158E-001, 5.8626158E-001, 1.0970007E+000, 1.0869566E+000, 1.0869566E+000, 1.3556141E+000, 1.7867803E+000, 1.7867803E+000, 1.7867803E+000, 8.9067792E-001
 1.5086665E+003, 2.0373373E+001, 2.0254684E+001, 2.0254684E+001, 2.0975188E+001, 3.3975655E+001, 8.5007638E+001, 8.5007638E+001, 9.3782170E+001, 9.6236417E+001, 9.6236417E+001, 9.6357613E+001, 9.6770572E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.4282873E-001, 7.7327074E-001, 7.7327074E-001, 9.6491574E-001, 7.0979617E-001, 6.7449994E-001, 6.7449994E-001, 1.3140922E+000, 1.2508961E+000, 1.2508961E+000, 1.3998208E+000, 1.8080553E+000, 1.8080553E+000, 1.8080553E+000, 7.5241885E-001
 1.5105335E+003, 2.0363315E+001, 2.0256284E+001, 2.0256284E+001, 2.0937487E+001, 3.6690669E+001, 8.4135482E+001, 8.4135482E+001, 9.3434145E+001, 9.6134689E+001, 9.6134689E+001, 9.6094313E+001, 9.6534808E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 7.7280205E-001, 7.7062904E-001, 7.7062904E-001, 9.3270607E-001, 7.0793986E-001, 6.1159656E-001, 6.1159656E-001, 1.4350325E+000, 1.3371322E+000, 1.3371322E+000, 1.3305305E+000, 1.6707089E+000, 1.6707089E+000, 1.6707089E+000, 5.9067396E-001
 1.5124938E+003, 2.0345343E+001, 2.0252849E+001, 2.0252849E+001, 2.0799230E+001, 3.5515893E+001, 7.9945619E+001, 7.9945619E+001, 9.1306414E+001, 9.6005005E+001, 9.6005005E+001, 9.6195329E+001, 9.6531527E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.0719156E-001, 7.9009433E-001, 7.9009433E-001, 9.2496828E-001, 6.7275800E-001, 4.8479249E-001, 4.8479249E-001, 1.4847600E+000, 1.3224011E+000, 1.3224011E+000, 1.2341735E+000, 1.4855413E+000, 1.4855413E+000, 1.4855413E+000, 5.3204473E-001
 1.5140853E+003, 2.0333650E+001, 2.0246468E+001, 2.0246468E+001, 2.0649401E+001, 3.2140289E+001, 7.4156616E+001, 7.4156616E+001, 8.8437520E+001, 9.5769076E+001, 9.5769076E+001, 9.6027555E+001, 9.6272343E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.4756245E-001, 8.3369054E-001, 8.3369054E-001, 9.2877725E-001, 6.3858475E-001, 4.1581175E-001, 4.1581175E-001, 1.4082599E+000, 1.2803222E+000, 1.2803222E+000, 1.1500360E+000, 1.3948909E+000, 1.3948909E+000, 1.3948909E+000, 5.8616040E-001
 1.5158361E+003, 2.0335500E+001, 2.0240775E+001, 2.0240775E+001, 2.0550647E+001, 2.8847887E+001, 6.7417055E+001, 6.7417055E+001, 8.3331275E+001, 9.5397139E+001, 9.5397139E+001, 9.5811801E+001, 9.6133815E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.0082379E-001, 8.7438174E-001, 8.7438174E-001, 9.0869747E-001, 6.2259708E-001, 3.4021909E-001, 3.4021909E-001, 1.2456297E+000, 1.2302791E+000, 1.2302791E+000, 1.0757183E+000, 1.4036352E+000, 1.4036352E+000, 1.4036352E+000, 6.7939524E-001
 1.5176998E+003, 2.0336511E+001, 2.0233273E+001, 2.0233273E+001, 2.0514488E+001, 2.6795302E+001, 5.8411453E+001, 5.8411453E+001, 7.0571252E+001, 9.4868825E+001, 9.4868825E+001, 9.5928724E+001, 9.6445816E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.5803782E-001, 8.8752932E-001, 8.8752932E-001, 8.5826418E-001, 6.4448097E-001, 2.1454851E-001, 2.1454851E-001, 1.0517115E+000, 1.1809701E+000, 1.1809701E+000, 1.0742045E+000, 1.4411415E+000, 1.4411415E+000, 1.4411415E+000, 7.6208910E-001
 1.5196256E+003, 2.0333715E+001, 2.0224455E+001, 2.0224455E+001, 2.0520384E+001, 2.5744359E+001, 5.0228117E+001, 5.0228117E+001, 6.1507074E+001, 9.4335158E+001, 9.4335158E+001, 9.6472319E+001, 9.6854547E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.8153032E-001, 8.5935059E-001, 8.5935059E-001, 8.0283977E-001, 7.1289623E-001, 1.9782328E-001, 1.9782328E-001, 8.8331622E-001, 1.1668287E+000, 1.1668287E+000, 1.1855534E+000, 1.4817202E+000, 1.4817202E+000, 1.4817202E+000, 8.1870273E-001
 1.5216756E+003, 2.0336025E+001, 2.0219091E+001, 2.0219091E+001, 2.0562747E+001, 2.5073337E+001, 4.4878709E+001, 4.4878709E+001, 5.6160271E+001, 9.3599128E+001, 9.3599128E+001, 9.5911110E+001, 9.6816254E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 9.4815906E-001, 8.0486005E-001, 8.0486005E-001, 7.6619273E-001, 7.9460608E-001, 3.0400347E-001, 3.0400347E-001, 7.2977176E-001, 1.2312770E+000, 1.2312770E+000, 1.4045494E+000, 1.5230643E+000, 1.5230643E+000, 1.5230643E+000, 8.4349435E-001
 1.5230423E+003, 2.0343196E+001, 2.0220651E+001, 2.0220651E+001, 2.0605402E+001, 2.4782330E+001, 4.1913591E+001, 4.1913591E+001, 5.5889643E+001, 9.2843905E+001, 9.2843905E+001, 9.5099340E+001, 9.6708760E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.8752328E-001, 7.5223363E-001, 7.5223363E-001, 7.4445460E-001, 8.3468358E-001, 3.5840768E-001, 3.5840768E-001, 6.0505028E-001, 1.2858666E+000, 1.2858666E+000, 1.5819195E+000, 1.5433118E+000, 1.5433118E+000, 1.5433118E+000, 8.5017150E-001
 1.5250924E+003, 2.0354184E+001, 2.0227386E+001, 2.0227386E+001, 2.0635917E+001, 2.4905280E+001, 4.1002545E+001, 4.1002545E+001, 5.9429696E+001, 9.1879656E+001, 9.1879656E+001, 9.6032346E+001, 9.6871239E+001, 2.0000000E+001, 2.0000000E+001, 2.0000000E+001, 8.2752010E-001, 7.0295796E-001, 7.0295796E-001, 7.2379945E-001, 8.3221874E-001, 3.5222682E-001, 3.5222682E-001, 5.3773609E-001, 1.3088915E+000, 1.3088915E+000, 1.5877771E+000, 1.5288221E+000, 1.5288221E+000, 1.5288221E+000, 8.4156714E-001
